,name,ccp,1,2,3,4,5,6,7,8,9,total_count,score,score_prop,practica
349,korea,nhamua,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,28.0,7.7994428969359335,pescadores
350,mahoma,nhamua,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.392757660167131,pescadores
351,mapalo,nhamua,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.8356545961002786,pescadores
352,matewo,nhamua,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.1142061281337048,pescadores
353,mavandzi,nhamua,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,18.0,5.013927576601671,pescadores
354,mavionho,nhamua,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,55.0,15.32033426183844,pescadores
355,mihili,nhamua,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,23.0,6.406685236768802,pescadores
356,nhamuele,nhamua,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.8356545961002786,pescadores
357,nhamunhe,nhamua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.8356545961002786,pescadores
358,nharongue,nhamua,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.9498607242339834,pescadores
359,salani,nhamua,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,7.520891364902507,pescadores
360,sardinha,nhamua,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,4.456824512534819,pescadores
361,sigulula,nhamua,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.8356545961002786,pescadores
362,tsava,nhamua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5571030640668524,pescadores
363,tsongua,nhamua,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.6713091922005572,pescadores
364,carapo,njuga,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,5.223880597014925,pescadores
365,dzindrolo,njuga,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,5.223880597014925,pescadores
366,dzipata,njuga,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,14.55223880597015,pescadores
367,guikhokoroma,njuga,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.6119402985074625,pescadores
368,likerere,njuga,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.8656716417910446,pescadores
369,mavionho,njuga,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,32.0,11.940298507462686,pescadores
370,mihili,njuga,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,62.0,23.134328358208954,pescadores
371,nhabugue,njuga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.3582089552238807,pescadores
372,nharongue,njuga,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.9850746268656714,pescadores
373,salani,njuga,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.6119402985074625,pescadores
374,sigulula,njuga,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,49.0,18.28358208955224,pescadores
375,tsava,njuga,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,4.850746268656716,pescadores
376,tsongua,njuga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.3582089552238807,pescadores
377,dzindrolo,chamane,4.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,11.0,70.0,7.099391480730223,pescadores
378,dzipata,chamane,0.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,16.0,71.0,7.200811359026369,pescadores
379,gihologo,chamane,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.4198782961460445,pescadores
380,gingave,chamane,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.7099391480730223,pescadores
381,gitongwe,chamane,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,9.0,0.9127789046653144,pescadores
382,gudua,chamane,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,15.0,1.5212981744421907,pescadores
383,guikhokoroma,chamane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.2028397565922921,pescadores
384,honho,chamane,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,18.0,1.8255578093306288,pescadores
385,kuku,chamane,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,9.0,0.9127789046653144,pescadores
386,makolo,chamane,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.3042596348884381,pescadores
387,mapalo,chamane,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,1.2170385395537524,pescadores
388,masaba,chamane,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,1.4198782961460445,pescadores
389,matewo,chamane,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.4056795131845842,pescadores
390,mavandzi,chamane,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,54.0,5.476673427991886,pescadores
391,mavionho,chamane,6.0,8.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,152.0,15.415821501014198,pescadores
392,mbabe,chamane,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,0.6085192697768762,pescadores
393,mifiti,chamane,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.4056795131845842,pescadores
394,mihili,chamane,4.0,5.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,18.0,121.0,12.271805273833673,pescadores
395,mwahaha,chamane,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.8113590263691683,pescadores
396,nhamuele,chamane,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.3042596348884381,pescadores
397,nharongue,chamane,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,47.0,4.766734279918864,pescadores
398,nhasastani,chamane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.10141987829614604,pescadores
399,nvuma,chamane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.2028397565922921,pescadores
400,salani,chamane,10.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,22.0,175.0,17.748478701825558,pescadores
401,sardinha,chamane,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,12.0,1.2170385395537524,pescadores
402,sigulula,chamane,0.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,9.0,54.0,5.476673427991886,pescadores
403,tendre,chamane,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,7.0,18.0,1.8255578093306288,pescadores
404,togoma,chamane,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.6085192697768762,pescadores
405,tsanga,chamane,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,0.7099391480730223,pescadores
406,tsogola,chamane,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,16.0,1.6227180527383367,pescadores
407,tsongua,chamane,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.3042596348884381,pescadores
408,xereua,chamane,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,9.0,49.0,4.9695740365111565,pescadores
409,dzindrolo,marrambone,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,7.987220447284344,pescadores
410,dzipata,marrambone,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.2779552715654952,pescadores
411,gitongwe,marrambone,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,18.0,5.7507987220447285,pescadores
412,gudua,marrambone,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.9584664536741214,pescadores
413,honho,marrambone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.6389776357827476,pescadores
414,mavandzi,marrambone,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,7.0287539936102235,pescadores
415,mavionho,marrambone,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,11.182108626198083,pescadores
416,mbabe,marrambone,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,26.0,8.30670926517572,pescadores
417,mihili,marrambone,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,45.0,14.376996805111823,pescadores
418,ngi,marrambone,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,3.1948881789137378,pescadores
419,nhabugue,marrambone,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,29.0,9.26517571884984,pescadores
420,nharongue,marrambone,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.2779552715654952,pescadores
421,salani,marrambone,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,7.348242811501597,pescadores
422,sigulula,marrambone,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,32.0,10.223642172523961,pescadores
423,sololo,marrambone,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.5974440894568689,pescadores
424,tsongua,marrambone,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,30.0,9.584664536741213,pescadores
425,dzindrolo,nhampossa,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,17.0,8.900523560209423,pescadores
426,dzipata,nhampossa,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,6.282722513089005,pescadores
427,gihologo,nhampossa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,3.664921465968586,pescadores
428,gitongwe,nhampossa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.712041884816754,pescadores
429,gudua,nhampossa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.712041884816754,pescadores
430,honho,nhampossa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.664921465968586,pescadores
431,masaba,nhampossa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.5706806282722512,pescadores
432,mavandzi,nhampossa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.712041884816754,pescadores
433,mavionho,nhampossa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.664921465968586,pescadores
434,mbabe,nhampossa,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.329842931937172,pescadores
435,mihili,nhampossa,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,6.806282722513089,pescadores
436,nhabugue,nhampossa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.18848167539267,pescadores
437,nharongue,nhampossa,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,13.612565445026178,pescadores
438,salani,nhampossa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.1413612565445024,pescadores
439,sigulula,nhampossa,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,19.0,9.947643979057592,pescadores
440,tendre,nhampossa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.1413612565445024,pescadores
441,tsongua,nhampossa,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.664921465968586,pescadores
442,xereua,nhampossa,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,6.282722513089005,pescadores
443,dzindrolo,sahane,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,4.3478260869565215,pescadores
444,dzipata,sahane,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,8.074534161490684,pescadores
445,gihologo,sahane,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,5.590062111801243,pescadores
446,gitongwe,sahane,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.3478260869565215,pescadores
447,gudua,sahane,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.484472049689441,pescadores
448,honho,sahane,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.1055900621118013,pescadores
449,kolokolo,sahane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.590062111801243,pescadores
450,masaba,sahane,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.8633540372670807,pescadores
451,mavionho,sahane,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.7267080745341614,pescadores
452,mbabe,sahane,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.3478260869565215,pescadores
453,mihili,sahane,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,16.77018633540373,pescadores
454,nhabugue,sahane,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.590062111801243,pescadores
455,nharongue,sahane,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.968944099378882,pescadores
456,sigulula,sahane,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,8.695652173913043,pescadores
457,sololo,sahane,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.484472049689441,pescadores
458,tendre,sahane,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.968944099378882,pescadores
459,tsongua,sahane,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,9.316770186335404,pescadores
460,xereua,sahane,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.7267080745341614,pescadores
461,dzipata,muele,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,7.142857142857142,pescadores
462,mavionho,muele,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,11.904761904761903,pescadores
463,mbabe,muele,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,9.523809523809524,pescadores
464,mihili,muele,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,16.666666666666664,pescadores
465,salani,muele,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,21.428571428571427,pescadores
466,tsongua,muele,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,14.285714285714285,pescadores
467,xereua,muele,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,19.047619047619047,pescadores
468,49,baia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.07530120481927711,pescadores
469,carapo,baia,7.0,8.0,7.0,11.0,2.0,5.0,3.0,1.0,0.0,44.0,283.0,3.5517068273092365,pescadores
470,dzindrolo,baia,10.0,10.0,7.0,24.0,18.0,8.0,10.0,5.0,6.0,98.0,531.0,6.664156626506024,pescadores
471,dzipata,baia,0.0,6.0,16.0,14.0,18.0,8.0,11.0,13.0,11.0,97.0,436.0,5.471887550200803,pescadores
472,gidagianha,baia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.07530120481927711,pescadores
473,gidzuani,baia,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,0.11295180722891565,pescadores
474,gihologo,baia,4.0,8.0,24.0,4.0,4.0,4.0,0.0,4.0,0.0,52.0,336.0,4.216867469879518,pescadores
475,gingave,baia,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,14.0,0.1757028112449799,pescadores
476,gitongwe,baia,4.0,2.0,6.0,4.0,2.0,3.0,1.0,1.0,1.0,24.0,146.0,1.8323293172690762,pescadores
477,gudua,baia,7.0,9.0,5.0,6.0,2.0,6.0,2.0,0.0,0.0,37.0,246.0,3.087349397590361,pescadores
478,guikhokoroma,baia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.11295180722891565,pescadores
479,honho,baia,9.0,8.0,6.0,4.0,4.0,1.0,2.0,2.0,1.0,37.0,246.0,3.087349397590361,pescadores
480,kolokolo,baia,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,7.0,41.0,0.5145582329317269,pescadores
481,korea,baia,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,8.0,49.0,0.6149598393574297,pescadores
482,kuku,baia,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,9.0,43.0,0.5396586345381527,pescadores
483,lidume,baia,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,28.0,0.3514056224899598,pescadores
484,likerere,baia,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0,22.0,0.2761044176706827,pescadores
485,livandrevandre,baia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0251004016064257,pescadores
486,magumba,baia,0.0,1.0,3.0,1.0,3.0,4.0,5.0,1.0,1.0,19.0,84.0,1.0542168674698795,pescadores
487,mahoma,baia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.07530120481927711,pescadores
488,makolo,baia,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,13.0,0.16315261044176707,pescadores
489,mapalo,baia,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,24.0,0.30120481927710846,pescadores
490,marengue,baia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01255020080321285,pescadores
491,masaba,baia,29.0,20.0,2.0,5.0,3.0,1.0,3.0,0.0,0.0,63.0,493.0,6.187248995983936,pescadores
492,matewo,baia,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,23.0,0.28865461847389556,pescadores
493,mavandzi,baia,69.0,38.0,7.0,8.0,2.0,5.0,3.0,1.0,1.0,134.0,1064.0,13.353413654618473,pescadores
494,mavionho,baia,11.0,22.0,20.0,13.0,8.0,5.0,3.0,2.0,2.0,86.0,568.0,7.128514056224899,pescadores
495,mbabe,baia,1.0,3.0,5.0,6.0,3.0,6.0,2.0,3.0,0.0,29.0,155.0,1.945281124497992,pescadores
496,mifiti,baia,1.0,1.0,2.0,2.0,6.0,4.0,1.0,2.0,1.0,20.0,97.0,1.2173694779116466,pescadores
497,mihili,baia,30.0,18.0,21.0,19.0,10.0,7.0,3.0,3.0,0.0,111.0,768.0,9.63855421686747,pescadores
498,mitifa,baia,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,26.0,0.32630522088353414,pescadores
499,mwahaha,baia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.1004016064257028,pescadores
500,nani,baia,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,14.0,0.1757028112449799,pescadores
501,ngee,baia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.11295180722891565,pescadores
502,ngi,baia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.12550200803212852,pescadores
503,nhabugue,baia,4.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,18.0,101.0,1.267570281124498,pescadores
504,nhakomani,baia,0.0,1.0,3.0,7.0,1.0,0.0,3.0,1.0,0.0,16.0,87.0,1.091867469879518,pescadores
505,nhamuele,baia,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.07530120481927711,pescadores
506,nhamunhe,baia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,0.07530120481927711,pescadores
507,nhanguedwa,baia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.06275100401606426,pescadores
508,nharongue,baia,4.0,7.0,8.0,9.0,3.0,3.0,1.0,0.0,0.0,35.0,232.0,2.9116465863453818,pescadores
509,nhasastani,baia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.03765060240963856,pescadores
510,nhatogue,baia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.03765060240963856,pescadores
511,nvuma,baia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0251004016064257,pescadores
512,salani,baia,15.0,15.0,12.0,13.0,6.0,11.0,1.0,0.0,3.0,76.0,497.0,6.237449799196787,pescadores
513,sardinha,baia,1.0,2.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,14.0,70.0,0.8785140562248996,pescadores
514,sigulula,baia,2.0,10.0,13.0,15.0,8.0,2.0,6.0,3.0,0.0,59.0,351.0,4.405120481927711,pescadores
515,sikwalala,baia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0502008032128514,pescadores
516,simbatsani,baia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01255020080321285,pescadores
517,sololo,baia,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,6.0,29.0,0.3639558232931727,pescadores
518,tendre,baia,0.0,3.0,4.0,6.0,3.0,3.0,5.0,2.0,4.0,30.0,138.0,1.7319277108433735,pescadores
519,togoma,baia,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,14.0,0.1757028112449799,pescadores
520,tsakanhani,baia,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,10.0,58.0,0.7279116465863454,pescadores
521,tsanga,baia,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,0.08785140562248996,pescadores
522,tsava,baia,2.0,5.0,6.0,9.0,4.0,2.0,2.0,1.0,1.0,32.0,191.0,2.3970883534136544,pescadores
523,tsogola,baia,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,29.0,0.3639558232931727,pescadores
524,tsongua,baia,1.0,2.0,4.0,8.0,4.0,5.0,2.0,0.0,3.0,29.0,150.0,1.8825301204819278,pescadores
525,xereua,baia,1.0,5.0,4.0,6.0,5.0,5.0,2.0,2.0,0.0,30.0,168.0,2.108433734939759,pescadores
